CNNVD,VEDAS
CNNVD-200308-107,0.5075831
CNNVD-200308-106,0.1867232
CNNVD-200308-105,0.1861416
CNNVD-200308-104,0.1915284
CNNVD-200308-103,0.1906301
CNNVD-200308-102,0.1743461
CNNVD-200308-101,0.1877975
CNNVD-200308-100,0.1871805
CNNVD-200308-099,0.1868591
CNNVD-200308-098,0.1780019
CNNVD-200308-097,0.1894563
CNNVD-200308-096,0.2244173
CNNVD-200308-095,0.1892641
CNNVD-200308-094,0.1933106
CNNVD-200308-093,0.1818443
CNNVD-200308-092,0.1704093
CNNVD-200308-091,0.20918
CNNVD-200308-090,0.169049
CNNVD-200308-089,0.1933106
CNNVD-200308-088,0.1819535
CNNVD-200308-087,0.1881218
CNNVD-200308-086,0.434404
CNNVD-200308-085,0.185073
CNNVD-200308-084,0.1974691
CNNVD-200308-083,0.1894563
CNNVD-200308-082,0.4767306
CNNVD-200308-081,0.2054445
CNNVD-200308-080,0.1861186
CNNVD-200308-079,0.7875486
CNNVD-200308-078,0.1752606
CNNVD-200308-077,0.1703739
CNNVD-200308-076,0.1869279
CNNVD-200308-075,0.1921225
CNNVD-200308-074,0.33425
CNNVD-200308-073,0.3643154
CNNVD-200308-072,0.1865692
CNNVD-200308-071,0.342089
CNNVD-200308-070,0.1918925
CNNVD-200308-069,0.1895252
CNNVD-200308-068,0.2254724
CNNVD-200308-067,0.1913734
CNNVD-200308-066,0.1864458
CNNVD-200308-065,0.3218246
CNNVD-200308-064,0.1707307
CNNVD-200308-063,0.1876511
CNNVD-200308-062,0.1887073
CNNVD-200308-061,0.187126
CNNVD-200308-060,0.3079797
CNNVD-200308-059,0.8383814
CNNVD-200308-058,0.1690088
CNNVD-200308-057,0.1888996
CNNVD-200308-056,0.1723909
CNNVD-200308-055,0.2062854
CNNVD-200308-054,0.1878492
CNNVD-200308-053,0.1863626
CNNVD-200308-052,0.345454
CNNVD-200308-051,0.1883887
CNNVD-200308-050,0.1858048
CNNVD-200308-049,0.1874904
CNNVD-200308-048,0.3453589
CNNVD-200308-047,0.2797902
CNNVD-200308-046,0.1860985
CNNVD-200308-045,0.1876942
CNNVD-200308-044,0.2216171
CNNVD-200308-043,0.202589
CNNVD-200308-042,0.2156728
CNNVD-200308-041,0.1900131
CNNVD-200308-040,0.3454112
CNNVD-200308-039,0.1842066
CNNVD-200308-038,0.1702486
CNNVD-200308-037,0.1852194
CNNVD-200308-036,0.2409519
CNNVD-200308-035,0.199874
CNNVD-200308-034,0.1715142
CNNVD-200308-033,0.1739587
CNNVD-200308-032,0.1906301
CNNVD-200308-031,0.1857886
CNNVD-200308-030,0.18003
CNNVD-200308-029,0.237949
CNNVD-200308-028,0.1896859
CNNVD-200308-027,0.1989471
CNNVD-200308-026,0.1894563
CNNVD-200308-025,0.1868705
CNNVD-200308-024,0.1884576
CNNVD-200308-023,0.2062854
CNNVD-200308-022,0.7114286
CNNVD-200308-021,0.7417119
CNNVD-200308-020,0.1740926
CNNVD-200308-019,0.3390341
CNNVD-200308-018,0.1921483
CNNVD-200308-017,0.22061
CNNVD-200308-016,0.1896014
CNNVD-200308-015,0.1892984
CNNVD-200308-014,0.1874589
CNNVD-200308-013,0.251492
CNNVD-200308-012,0.1869853
CNNVD-200308-011,0.2046496
CNNVD-200308-010,0.174082
CNNVD-200308-009,0.188647
CNNVD-200308-008,0.1872924
CNNVD-200308-007,0.2216171
CNNVD-200308-006,0.1908999
CNNVD-200308-005,0.2019863
CNNVD-200308-004,0.1876081
CNNVD-200308-003,0.1889684
CNNVD-200308-002,0.1871145
CNNVD-200308-001,0.190191
CNNVD-200307-048,0.1741855
CNNVD-200307-047,0.1960969
CNNVD-200307-046,0.1821537
CNNVD-200307-045,0.3329179
CNNVD-200307-044,0.2683728
CNNVD-200307-043,0.3449761
CNNVD-200307-042,0.1851362
CNNVD-200307-041,0.3269864
CNNVD-200307-040,0.2241734
CNNVD-200307-039,0.179158
CNNVD-200307-038,0.1692578
CNNVD-200307-037,0.1827464
CNNVD-200307-036,0.269073
CNNVD-200307-035,0.1829262
CNNVD-200307-034,0.1858891
CNNVD-200307-033,0.1816663
CNNVD-200307-032,0.3148983
CNNVD-200307-031,0.1834501
CNNVD-200307-030,0.1770974
CNNVD-200307-029,0.1812813
CNNVD-200307-028,0.2509273
CNNVD-200307-027,0.1915188
CNNVD-200307-026,0.1862908
CNNVD-200307-025,0.7579503
CNNVD-200307-024,0.2015443
CNNVD-200307-023,0.1887073
CNNVD-200307-022,0.18503
CNNVD-200307-021,0.1770974
CNNVD-200307-020,0.1879946
CNNVD-200307-019,0.191405
CNNVD-200307-018,0.1914509
CNNVD-200307-017,0.1861559
CNNVD-200307-016,0.1894391
CNNVD-200307-015,0.1944155
CNNVD-200307-014,0.2064117
CNNVD-200307-013,0.2200805
CNNVD-200307-012,0.1889742
CNNVD-200307-011,0.1967889
CNNVD-200307-010,0.1952105
CNNVD-200307-009,0.1866667
CNNVD-200307-008,0.1899184
CNNVD-200307-007,0.2016794
CNNVD-200307-006,0.1813243
CNNVD-200307-005,0.2035074
CNNVD-200307-004,0.1886614
CNNVD-200307-003,0.1868648
CNNVD-200307-002,0.1904751
CNNVD-200307-001,0.2263801
CNNVD-200306-129,0.1909286
CNNVD-200306-128,0.1884891
CNNVD-200306-127,0.1912672
CNNVD-200306-126,0.189066
CNNVD-200306-125,0.2136582
CNNVD-200306-124,0.1956897
CNNVD-200306-123,0.1877373
CNNVD-200306-122,0.353021
CNNVD-200306-121,0.1917723
CNNVD-200306-120,0.2114053
CNNVD-200306-119,0.1933891
CNNVD-200306-118,0.1915255
CNNVD-200306-117,0.1908511
CNNVD-200306-116,0.1964273
CNNVD-200306-115,0.2208919
CNNVD-200306-114,0.1901193
CNNVD-200306-113,0.1913103
CNNVD-200306-112,0.1899184
CNNVD-200306-111,0.1889885
CNNVD-200306-110,0.2285514
CNNVD-200306-109,0.177878
CNNVD-200306-108,0.187743
CNNVD-200306-107,0.178021
CNNVD-200306-106,0.1907105
CNNVD-200306-105,0.2748444
CNNVD-200306-104,0.1887073
CNNVD-200306-103,0.2025976
CNNVD-200306-102,0.2211974
CNNVD-200306-101,0.1896486
CNNVD-200306-100,0.171945
CNNVD-200306-099,0.1974891
CNNVD-200306-098,0.1884576
CNNVD-200306-097,0.1887073
CNNVD-200306-096,0.1876081
CNNVD-200306-095,0.191095
CNNVD-200306-094,0.2431762
CNNVD-200306-093,0.1881218
CNNVD-200306-092,0.2224992
CNNVD-200306-091,0.1968147
CNNVD-200306-090,0.2285453
CNNVD-200306-089,0.1868964
CNNVD-200306-088,0.1922832
CNNVD-200306-087,0.1884375
CNNVD-200306-086,0.1887876
CNNVD-200306-085,0.1784111
CNNVD-200306-084,0.1769268
CNNVD-200306-083,0.1771042
CNNVD-200306-082,0.1870226
CNNVD-200306-081,0.1885322
CNNVD-200306-080,0.1999171
CNNVD-200306-079,0.1852621
CNNVD-200306-078,0.1824273
CNNVD-200306-077,0.2430074
CNNVD-200306-076,0.1861789
CNNVD-200306-075,0.5695889
CNNVD-200306-074,0.397375
CNNVD-200306-073,0.175414
CNNVD-200306-072,0.1997765
CNNVD-200306-071,0.190346
CNNVD-200306-070,0.1788176
CNNVD-200306-069,0.7438973
CNNVD-200306-068,0.1828262
CNNVD-200306-067,0.175342
CNNVD-200306-066,0.2354464
CNNVD-200306-065,0.2172216
CNNVD-200306-064,0.1765177
CNNVD-200306-063,0.1991824
CNNVD-200306-062,0.1921024
CNNVD-200306-061,0.1822898
CNNVD-200306-060,0.1873958
CNNVD-200306-059,0.3140628
CNNVD-200306-058,0.1883944
CNNVD-200306-057,0.1901451
CNNVD-200306-056,0.1963699
CNNVD-200306-055,0.1778259
CNNVD-200306-054,0.1816496
CNNVD-200306-053,0.1912328
CNNVD-200306-052,0.191029
CNNVD-200306-051,0.1900906
CNNVD-200306-050,0.1916807
CNNVD-200306-049,0.2314716
CNNVD-200306-048,0.3044812
CNNVD-200306-047,0.1906043
CNNVD-200306-046,0.1891779
CNNVD-200306-045,0.706941
CNNVD-200306-044,0.187809
CNNVD-200306-043,0.1862449
CNNVD-200306-042,0.1878004
CNNVD-200306-041,0.1926706
CNNVD-200306-040,0.1932676
CNNVD-200306-039,0.1890689
CNNVD-200306-038,0.1746781
CNNVD-200306-037,0.2038386
CNNVD-200306-036,0.1956011
CNNVD-200306-035,0.2347749
CNNVD-200306-034,0.1882538
CNNVD-200306-033,0.1916059
CNNVD-200306-032,0.2577861
CNNVD-200306-031,0.1953798
CNNVD-200306-030,0.1877516
CNNVD-200306-029,0.3306324
CNNVD-200306-028,0.1799439
CNNVD-200306-027,0.4092861
CNNVD-200306-026,0.2181159
CNNVD-200306-025,0.1862306
CNNVD-200306-024,0.2343559
CNNVD-200306-023,0.173854
CNNVD-200306-022,0.1948747
CNNVD-200306-021,0.2006661
CNNVD-200306-020,0.1926907
CNNVD-200306-019,0.1893556
CNNVD-200306-018,0.2288989
CNNVD-200306-017,0.1895769
CNNVD-200306-016,0.1952105
CNNVD-200306-015,0.1877946
CNNVD-200306-014,0.1904751
CNNVD-200306-013,0.195773
CNNVD-200306-012,0.1817778
CNNVD-200306-011,0.1885208
CNNVD-200306-010,0.7048856
CNNVD-200306-009,0.1877172
CNNVD-200306-008,0.1787682
CNNVD-200306-007,0.2210647
CNNVD-200306-006,0.4270636
CNNVD-200306-005,0.1900102
CNNVD-200306-004,0.3346717
CNNVD-200306-003,0.2243526
CNNVD-200306-002,0.1881591
CNNVD-200306-001,0.1918613
CNNVD-200305-080,0.191339
CNNVD-200305-079,0.1891004
CNNVD-200305-078,0.1978221
CNNVD-200305-077,0.191227
CNNVD-200305-076,0.1833256
CNNVD-200305-075,0.1860985
CNNVD-200305-074,0.1833256
CNNVD-200305-073,0.1937242
CNNVD-200305-072,0.7948525
CNNVD-200305-071,0.186529
CNNVD-200305-070,0.3988613
CNNVD-200305-069,0.1985654
CNNVD-200305-068,0.2467969
CNNVD-200305-067,0.1903087
CNNVD-200305-066,0.193345
CNNVD-200305-065,0.1832911
CNNVD-200305-064,0.190148
CNNVD-200305-063,0.3532924
CNNVD-200305-062,0.1915427
CNNVD-200305-061,0.1917235
CNNVD-200305-060,0.191339
CNNVD-200305-059,0.2012229
CNNVD-200305-058,0.1914624
CNNVD-200305-057,0.1900647
CNNVD-200305-056,0.1908126
CNNVD-200305-055,0.185073
CNNVD-200305-054,0.1951129
CNNVD-200305-053,0.2017883
CNNVD-200305-052,0.1873728
CNNVD-200305-051,0.1861789
CNNVD-200305-050,0.1963412
CNNVD-200305-049,0.1873211
CNNVD-200305-048,0.1864028
CNNVD-200305-047,0.1880759
CNNVD-200305-046,0.1861789
CNNVD-200305-045,0.2268969
CNNVD-200305-044,0.2763241
CNNVD-200305-043,0.1861531
CNNVD-200305-042,0.312942
CNNVD-200305-041,0.1771519
CNNVD-200305-040,0.2438208
CNNVD-200305-039,0.1930871
CNNVD-200305-038,0.2762966
CNNVD-200305-037,0.1826684
CNNVD-200305-036,0.7484546
CNNVD-200305-035,0.359781
CNNVD-200305-034,0.192323
CNNVD-200305-033,0.173107
CNNVD-200305-032,0.1900587
CNNVD-200305-031,0.7875486
CNNVD-200305-030,0.189023
CNNVD-200305-029,0.2962797
CNNVD-200305-028,0.2586193
CNNVD-200305-027,0.1857426
CNNVD-200305-026,0.208765
CNNVD-200305-025,0.1883083
CNNVD-200305-024,0.1984965
CNNVD-200305-023,0.1771666
CNNVD-200305-022,0.1876792
CNNVD-200305-021,0.7178355
CNNVD-200305-020,0.1900016
CNNVD-200305-019,0.1978048
CNNVD-200305-018,0.2622742
CNNVD-200305-017,0.187301
CNNVD-200305-016,0.1889627
CNNVD-200305-015,0.1887187
CNNVD-200305-014,0.8402804
CNNVD-200305-013,0.1852194
CNNVD-200305-012,0.8364683
CNNVD-200305-011,0.1811837
CNNVD-200305-010,0.1777001
CNNVD-200305-009,0.2652771
CNNVD-200305-008,0.3320371
CNNVD-200305-007,0.6937211
CNNVD-200305-006,0.1714325
CNNVD-200305-005,0.1757642
CNNVD-200305-004,0.3770156
CNNVD-200305-003,0.2460918
CNNVD-200305-002,0.2027898
CNNVD-200305-001,0.190369
CNNVD-200304-135,0.1861559
CNNVD-200304-134,0.1885523
CNNVD-200304-133,0.2783421
CNNVD-200304-132,0.1960832
CNNVD-200304-131,0.203602
CNNVD-200304-130,0.1900992
CNNVD-200304-129,0.2312633
CNNVD-200304-128,0.1888708
CNNVD-200304-127,0.1880127
CNNVD-200304-126,0.2069856
CNNVD-200304-125,0.1910462
CNNVD-200304-124,0.1896199
CNNVD-200304-123,0.213242
CNNVD-200304-122,0.1878606
CNNVD-200304-121,0.189551
CNNVD-200304-120,0.1883284
CNNVD-200304-119,0.1910322
CNNVD-200304-118,0.1946072
CNNVD-200304-117,0.2042564
CNNVD-200304-116,0.7324601
CNNVD-200304-115,0.1707422
CNNVD-200304-114,0.1880127
CNNVD-200304-113,0.2090606
CNNVD-200304-112,0.2091438
CNNVD-200304-111,0.2076249
CNNVD-200304-110,0.1963641
CNNVD-200304-109,0.2206295
CNNVD-200304-108,0.2057659
CNNVD-200304-107,0.1877631
CNNVD-200304-106,0.1910003
CNNVD-200304-105,0.1902083
CNNVD-200304-104,0.1883571
CNNVD-200304-103,0.187875
CNNVD-200304-102,0.2856036
CNNVD-200304-101,0.1968635
CNNVD-200304-100,0.2873328
CNNVD-200304-099,0.1877373
CNNVD-200304-098,0.1900992
CNNVD-200304-097,0.1892956
CNNVD-200304-096,0.2164793
CNNVD-200304-095,0.1820188
CNNVD-200304-094,0.1937984
CNNVD-200304-093,0.1913275
CNNVD-200304-092,0.2096202
CNNVD-200304-091,0.1895194
CNNVD-200304-090,0.2128486
CNNVD-200304-089,0.3755299
CNNVD-200304-088,0.1888766
CNNVD-200304-087,0.2058721
CNNVD-200304-086,0.2093275
CNNVD-200304-085,0.6970948
CNNVD-200304-084,0.1828033
CNNVD-200304-083,0.1889139
CNNVD-200304-082,0.1719705
CNNVD-200304-081,0.1829898
CNNVD-200304-080,0.1743442
CNNVD-200304-079,0.1898208
CNNVD-200304-078,0.2387239
CNNVD-200304-077,0.1919789
CNNVD-200304-076,0.4312125
CNNVD-200304-075,0.1886068
CNNVD-200304-074,0.1878721
CNNVD-200304-073,0.2032261
CNNVD-200304-072,0.1952822
CNNVD-200304-071,0.1896974
CNNVD-200304-070,0.189683
CNNVD-200304-069,0.2390376
CNNVD-200304-068,0.2052838
CNNVD-200304-067,0.1901078
CNNVD-200304-066,0.2341014
CNNVD-200304-065,0.1898065
CNNVD-200304-064,0.171761
CNNVD-200304-063,0.2674028
CNNVD-200304-062,0.1894936
CNNVD-200304-061,0.2207713
CNNVD-200304-060,0.1891062
CNNVD-200304-059,0.2004107
CNNVD-200304-058,0.1738933
CNNVD-200304-057,0.1902083
CNNVD-200304-056,0.1879783
CNNVD-200304-055,0.3618497
CNNVD-200304-054,0.18772
CNNVD-200304-053,0.1883366
CNNVD-200304-052,0.201088
CNNVD-200304-051,0.1888967
CNNVD-200304-050,0.1902771
CNNVD-200304-049,0.1718012
CNNVD-200304-048,0.1902455
CNNVD-200304-047,0.1874923
CNNVD-200304-046,0.1929777
CNNVD-200304-045,0.7428457
CNNVD-200304-044,0.6970949
CNNVD-200304-043,0.2012229
CNNVD-200304-042,0.1848272
CNNVD-200304-041,0.2327401
CNNVD-200304-040,0.2786923
CNNVD-200304-039,0.1906387
CNNVD-200304-038,0.3769721
CNNVD-200304-037,0.1760136
CNNVD-200304-036,0.5644752
CNNVD-200304-035,0.2954114
CNNVD-200304-034,0.3644464
CNNVD-200304-033,0.1890144
CNNVD-200304-032,0.1753783
CNNVD-200304-031,0.1823613
CNNVD-200304-030,0.1889742
CNNVD-200304-029,0.2226846
CNNVD-200304-028,0.1879783
CNNVD-200304-027,0.1892124
CNNVD-200304-026,0.1856189
CNNVD-200304-025,0.7117945
CNNVD-200304-024,0.2124298
CNNVD-200304-023,0.1893788
CNNVD-200304-022,0.1885208
CNNVD-200304-021,0.3338404
CNNVD-200304-020,0.1958619
CNNVD-200304-019,0.1706446
CNNVD-200304-018,0.1887704
CNNVD-200304-017,0.1878004
CNNVD-200304-016,0.1795052
CNNVD-200304-015,0.1831688
CNNVD-200304-014,0.1901594
CNNVD-200304-013,0.1905985
CNNVD-200304-012,0.1993001
CNNVD-200304-011,0.1876052
CNNVD-200304-010,0.189066
CNNVD-200304-009,0.5560377
CNNVD-200304-008,0.3362561
CNNVD-200304-007,0.1706102
CNNVD-200304-006,0.1977331
CNNVD-200304-005,0.1892525
CNNVD-200304-004,0.6923878
CNNVD-200304-003,0.1865625
CNNVD-200304-002,0.3633033
CNNVD-200304-001,0.1957873
CNNVD-200303-120,0.5085604
CNNVD-200303-119,0.2080475
CNNVD-200303-118,0.2079643
CNNVD-200303-117,0.1840833
CNNVD-200303-116,0.5754634
CNNVD-200303-115,0.1873958
CNNVD-200303-114,0.1887589
CNNVD-200303-113,0.6761668
CNNVD-200303-112,0.1968322
CNNVD-200303-111,0.1881792
CNNVD-200303-110,0.1890144
CNNVD-200303-109,0.1869824
CNNVD-200303-108,0.1817356
CNNVD-200303-107,0.1887676
CNNVD-200303-106,0.1862449
CNNVD-200303-105,0.1834891
CNNVD-200303-104,0.1828234
CNNVD-200303-103,0.1707049
CNNVD-200303-102,0.1899528
CNNVD-200303-101,0.1898208
CNNVD-200303-100,0.2098269
CNNVD-200303-099,0.1911123
CNNVD-200303-098,0.1849356
CNNVD-200303-097,0.1740888
CNNVD-200303-096,0.1898208
CNNVD-200303-095,0.1861014
CNNVD-200303-094,0.179158
CNNVD-200303-093,0.1856468
CNNVD-200303-092,0.201088
CNNVD-200303-091,0.5459233
CNNVD-200303-090,0.3354262
CNNVD-200303-089,0.1999028
CNNVD-200303-088,0.1861444
CNNVD-200303-087,0.1729613
CNNVD-200303-086,0.1754788
CNNVD-200303-085,0.2186434
CNNVD-200303-084,0.1835551
CNNVD-200303-083,0.1892066
CNNVD-200303-082,0.1985252
CNNVD-200303-081,0.1900992
CNNVD-200303-080,0.1828234
CNNVD-200303-079,0.8425434
CNNVD-200303-078,0.1877286
CNNVD-200303-077,0.4459869
CNNVD-200303-076,0.5760322
CNNVD-200303-075,0.2516738
CNNVD-200303-074,0.201751
CNNVD-200303-073,0.2346955
CNNVD-200303-072,0.2217092
CNNVD-200303-071,0.1868744
CNNVD-200303-070,0.1878661
CNNVD-200303-069,0.7503458
CNNVD-200303-068,0.2179161
CNNVD-200303-067,0.2300109
CNNVD-200303-066,0.1890295
CNNVD-200303-065,0.24525
CNNVD-200303-064,0.1895338
CNNVD-200303-063,0.19156
CNNVD-200303-062,0.187654
CNNVD-200303-061,0.1916774
CNNVD-200303-060,0.2038976
CNNVD-200303-059,0.2026808
CNNVD-200303-058,0.2016781
CNNVD-200303-057,0.7437236
CNNVD-200303-056,0.1907966
CNNVD-200303-055,0.1809258
CNNVD-200303-054,0.2857099
CNNVD-200303-053,0.187941
CNNVD-200303-052,0.1997736
CNNVD-200303-051,0.1780427
CNNVD-200303-050,0.6912377
CNNVD-200303-049,0.1812382
CNNVD-200303-048,0.2678333
CNNVD-200303-047,0.1874732
CNNVD-200303-046,0.215976
CNNVD-200303-045,0.1978967
CNNVD-200303-044,0.2380121
CNNVD-200303-043,0.1866696
CNNVD-200303-042,0.1837016
CNNVD-200303-041,0.7211669
CNNVD-200303-040,0.4041994
CNNVD-200303-039,0.8313814
CNNVD-200303-038,0.7017195
CNNVD-200303-037,0.1878492
CNNVD-200303-036,0.1839885
CNNVD-200303-035,0.189691
CNNVD-200303-034,0.3402207
CNNVD-200303-033,0.1850848
CNNVD-200303-032,0.1837359
CNNVD-200303-031,0.1861703
CNNVD-200303-030,0.1916154
CNNVD-200303-029,0.1739376
CNNVD-200303-028,0.1906473
CNNVD-200303-027,0.1788365
CNNVD-200303-026,0.6961211
CNNVD-200303-025,0.1927237
CNNVD-200303-024,0.1988651
CNNVD-200303-023,0.1913504
CNNVD-200303-022,0.300968
CNNVD-200303-021,0.1798094
CNNVD-200303-020,0.186971
CNNVD-200303-019,0.2861794
CNNVD-200303-018,0.4392646
CNNVD-200303-017,0.1841263
CNNVD-200303-016,0.5056632
CNNVD-200303-015,0.1910979
CNNVD-200303-014,0.1906473
CNNVD-200303-013,0.1813159
CNNVD-200303-012,0.1757342
CNNVD-200303-011,0.1782109
CNNVD-200303-010,0.1763667
CNNVD-200303-009,0.1731041
CNNVD-200303-008,0.1786844
CNNVD-200303-007,0.1923771
CNNVD-200303-006,0.3011146
CNNVD-200303-005,0.2201382
CNNVD-200303-004,0.2088153
CNNVD-200303-003,0.1912242
CNNVD-200303-002,0.1836043
CNNVD-200303-001,0.3283982
CNNVD-200302-048,0.1876971
CNNVD-200302-047,0.1998023
CNNVD-200302-046,0.1771178
CNNVD-200302-045,0.1768435
CNNVD-200302-044,0.1743184
CNNVD-200302-043,0.2283202
CNNVD-200302-042,0.1726978
CNNVD-200302-041,0.1887733
CNNVD-200302-040,0.1779552
CNNVD-200302-039,0.187809
CNNVD-200302-038,0.1911725
CNNVD-200302-037,0.2103677
CNNVD-200302-036,0.3544009
CNNVD-200302-035,0.213773
CNNVD-200302-034,0.200095
CNNVD-200302-033,0.1907564
CNNVD-200302-032,0.1877975
CNNVD-200302-031,0.2175371
CNNVD-200302-030,0.1779016
CNNVD-200302-029,0.2296663
CNNVD-200302-028,0.1862956
CNNVD-200302-027,0.1889828
CNNVD-200302-026,0.1815961
CNNVD-200302-025,0.2221397
CNNVD-200302-024,0.1893013
CNNVD-200302-023,0.1827454
CNNVD-200302-022,0.3166158
CNNVD-200302-021,0.1891492
CNNVD-200302-020,0.1861932
CNNVD-200302-019,0.1891521
CNNVD-200302-018,0.2867906
CNNVD-200302-017,0.1887934
CNNVD-200302-016,0.1872818
CNNVD-200302-015,0.1898055
CNNVD-200302-014,0.3190314
CNNVD-200302-013,0.2377307
CNNVD-200302-012,0.1976699
CNNVD-200302-011,0.2180807
CNNVD-200302-010,0.3595475
CNNVD-200302-009,0.7520902
CNNVD-200302-008,0.3544299
CNNVD-200302-007,0.2082826
CNNVD-200302-006,0.1798794
CNNVD-200302-005,0.3150635
CNNVD-200302-004,0.1888594
CNNVD-200302-003,0.2275236
CNNVD-200302-002,0.1890603
CNNVD-200302-001,0.2552229
CNNVD-200301-036,0.1885839
CNNVD-200301-035,0.1781397
CNNVD-200301-034,0.2132605
CNNVD-200301-033,0.181974
CNNVD-200301-032,0.1743161
CNNVD-200301-031,0.1898466
CNNVD-200301-030,0.1897519
CNNVD-200301-029,0.1784664
CNNVD-200301-028,0.1900389
CNNVD-200301-027,0.716881
CNNVD-200301-026,0.1827048
CNNVD-200301-025,0.177761
CNNVD-200301-024,0.1769166
CNNVD-200301-023,0.2653715
CNNVD-200301-022,0.1751333
CNNVD-200301-021,0.1886387
CNNVD-200301-020,0.1915944
CNNVD-200301-019,0.1874531
CNNVD-200301-018,0.190191
CNNVD-200301-017,0.1964656
CNNVD-200301-016,0.1904533
CNNVD-200301-015,0.1774159
CNNVD-200301-014,0.1877975
CNNVD-200301-013,0.1775825
CNNVD-200301-012,0.1775825
CNNVD-200301-011,0.176756
CNNVD-200301-010,0.1758606
CNNVD-200301-009,0.1798255
CNNVD-200301-008,0.1873527
CNNVD-200301-007,0.1761839
CNNVD-200301-006,0.1747869
CNNVD-200301-005,0.1851362
CNNVD-200301-004,0.1752029
CNNVD-200301-003,0.1938519
CNNVD-200301-002,0.1793422
CNNVD-200301-001,0.1819649
CNNVD-200212-875,0.1866496
CNNVD-200212-874,0.1878348
CNNVD-200212-873,0.2357966
CNNVD-200212-872,0.2661438
CNNVD-200212-871,0.2239404
CNNVD-200212-870,0.1695684
CNNVD-200212-869,0.1878234
CNNVD-200212-868,0.2807994
CNNVD-200212-867,0.1735375
CNNVD-200212-866,0.1903115
CNNVD-200212-865,0.1845431
CNNVD-200212-864,0.2087564
CNNVD-200212-863,0.1869624
CNNVD-200212-862,0.1845516
CNNVD-200212-861,0.1862219
CNNVD-200212-860,0.2027927
CNNVD-200212-859,0.1921913
CNNVD-200212-858,0.1892497
CNNVD-200212-857,0.1863195
CNNVD-200212-856,0.186816
CNNVD-200212-855,0.1870944
CNNVD-200212-854,0.1951789
CNNVD-200212-853,0.179492
CNNVD-200212-852,0.1928083
CNNVD-200212-851,0.1739779
CNNVD-200212-850,0.1974375
CNNVD-200212-849,0.1951818
CNNVD-200212-848,0.1897921
CNNVD-200212-847,0.1727468
CNNVD-200212-846,0.188383
CNNVD-200212-845,0.3715851
CNNVD-200212-844,0.1893071
CNNVD-200212-843,0.1925816
CNNVD-200212-842,0.1841062
CNNVD-200212-841,0.1757873
CNNVD-200212-840,0.1947455
CNNVD-200212-839,0.2231129
CNNVD-200212-838,0.1848444
CNNVD-200212-837,0.1869595
CNNVD-200212-836,0.1963641
CNNVD-200212-835,0.1800912
CNNVD-200212-834,0.1789059
CNNVD-200212-833,0.1813874
CNNVD-200212-832,0.1861559
CNNVD-200212-831,0.3655843
CNNVD-200212-830,0.1910405
CNNVD-200212-829,0.1886556
CNNVD-200212-828,0.1906129
CNNVD-200212-827,0.175741
CNNVD-200212-826,0.1887101
CNNVD-200212-825,0.1885695
CNNVD-200212-824,0.1912156
CNNVD-200212-823,0.197478
CNNVD-200212-822,0.1838163
CNNVD-200212-821,0.1848444
CNNVD-200212-820,0.1883026
CNNVD-200212-819,0.1929949
CNNVD-200212-818,0.184523
CNNVD-200212-817,0.188647
CNNVD-200212-816,0.2730516
CNNVD-200212-815,0.1881563
CNNVD-200212-814,0.190191
CNNVD-200212-813,0.1912098
CNNVD-200212-812,0.1857101
CNNVD-200212-811,0.1877516
CNNVD-200212-810,0.1861617
CNNVD-200212-809,0.1847663
CNNVD-200212-808,0.1835494
CNNVD-200212-807,0.1800912
CNNVD-200212-806,0.188713
CNNVD-200212-805,0.1887016
CNNVD-200212-804,0.1884719
CNNVD-200212-803,0.2581588
CNNVD-200212-802,0.183934
CNNVD-200212-801,0.1958619
CNNVD-200212-800,0.207198
CNNVD-200212-799,0.687952
CNNVD-200212-798,0.1884231
CNNVD-200212-797,0.2473645
CNNVD-200212-796,0.1952105
CNNVD-200212-795,0.1690748
CNNVD-200212-794,0.1749202
CNNVD-200212-793,0.2334547
CNNVD-200212-792,0.1883083
CNNVD-200212-791,0.1868217
CNNVD-200212-790,0.189927
CNNVD-200212-789,0.1923128
CNNVD-200212-788,0.3483089
CNNVD-200212-787,0.191339
CNNVD-200212-786,0.1978307
CNNVD-200212-785,0.1861416
CNNVD-200212-784,0.1915714
CNNVD-200212-783,0.1877889
CNNVD-200212-782,0.1824129
CNNVD-200212-781,0.1877315
CNNVD-200212-780,0.1981894
CNNVD-200212-779,0.1883083
CNNVD-200212-778,0.1990963
CNNVD-200212-777,0.1757123
CNNVD-200212-776,0.1717352
CNNVD-200212-775,0.1885379
CNNVD-200212-774,0.1903546
CNNVD-200212-773,0.189066
CNNVD-200212-772,0.187499
CNNVD-200212-771,0.1878364
CNNVD-200212-770,0.2360427
CNNVD-200212-769,0.2783338
CNNVD-200212-768,0.1759131
CNNVD-200212-767,0.1883227
CNNVD-200212-766,0.1979885
CNNVD-200212-765,0.190567
CNNVD-200212-764,0.1887475
CNNVD-200212-763,0.1889455
CNNVD-200212-762,0.1885925
CNNVD-200212-761,0.1926275
CNNVD-200212-760,0.2983881
CNNVD-200212-759,0.1878118
CNNVD-200212-758,0.1861129
CNNVD-200212-757,0.1898323
CNNVD-200212-756,0.2390414
CNNVD-200212-755,0.2112905
CNNVD-200212-754,0.195331
CNNVD-200212-753,0.1862076
CNNVD-200212-752,0.1884088
CNNVD-200212-751,0.1890632
